compute_time,download_size,download_time,image,library,upload_size,upload_time
0.127647,255999,1.527706,256Kb,pygame,3056,0.446868
0.115265,255999,1.301977,256Kb,pygame,3056,0.482312
0.115049,255999,1.288286,256Kb,pygame,3056,0.498224
0.130276,255999,1.385518,256Kb,pygame,3056,0.383519
0.032502,255999,1.406126,256Kb,opencv,4328,0.448192
0.033237,255999,1.634891,256Kb,opencv,4328,0.431587
0.004395,255999,1.484231,256Kb,opencv,4328,0.41144
0.004373,255999,1.464664,256Kb,opencv,4328,0.423905
0.004426,255999,1.804975,256Kb,opencv,4328,0.397128
0.0044,255999,1.466164,256Kb,opencv,4328,0.42639
0.00446,255999,1.699261,256Kb,opencv,4328,0.395155
0.004449,255999,1.410289,256Kb,opencv,4328,0.384196
0.004418,255999,1.38373,256Kb,opencv,4328,0.403731
0.004394,255999,1.289207,256Kb,opencv,4328,0.399319
0.004467,255999,1.276959,256Kb,opencv,4328,0.518558
0.004379,255999,1.480052,256Kb,opencv,4328,0.415814
0.004411,255999,1.597129,256Kb,opencv,4328,0.400058
0.004544,255999,2.007097,256Kb,opencv,4328,0.396589
0.004411,255999,1.467091,256Kb,opencv,4328,0.464811
0.004463,255999,1.687621,256Kb,opencv,4328,0.477949
0.004506,255999,1.393186,256Kb,opencv,4328,0.397786
0.004456,255999,1.408415,256Kb,opencv,4328,0.486234
0.004398,255999,1.18712,256Kb,opencv,4328,0.408209
0.004421,255999,1.695826,256Kb,opencv,4328,0.39761
0.004432,255999,1.304663,256Kb,opencv,4328,0.385138
0.004427,255999,1.577141,256Kb,opencv,4328,0.421636
0.004481,255999,1.444304,256Kb,opencv,4328,0.555604
0.004473,255999,1.220672,256Kb,opencv,4328,0.468507
0.004443,255999,1.320405,256Kb,opencv,4328,0.47039
0.004426,255999,1.394345,256Kb,opencv,4328,0.3974
0.004403,255999,1.409112,256Kb,opencv,4328,0.485014
0.004386,255999,1.398956,256Kb,opencv,4328,0.40939
0.004382,255999,1.447197,256Kb,opencv,4328,0.43433
0.004408,255999,1.470074,256Kb,opencv,4328,0.420828
0.004421,255999,1.461856,256Kb,opencv,4328,0.432315
0.004388,255999,1.473488,256Kb,opencv,4328,0.419863
0.004397,255999,1.346797,256Kb,opencv,4328,0.444902
0.004386,255999,1.588273,256Kb,opencv,4328,0.405907
0.004387,255999,1.497337,256Kb,opencv,4328,0.397019
0.004402,255999,1.517879,256Kb,opencv,4328,0.377671
0.004376,255999,1.802673,256Kb,opencv,4328,0.501711
0.004404,255999,1.358725,256Kb,opencv,4328,0.434209
0.004494,255999,1.697895,256Kb,opencv,4328,0.410327
0.004419,255999,1.291058,256Kb,opencv,4328,0.383881
0.004388,255999,1.304277,256Kb,opencv,4328,0.487585
0.004381,255999,1.404373,256Kb,opencv,4328,0.386967
0.004388,255999,1.833223,256Kb,opencv,4328,0.368992
0.00442,255999,1.671133,256Kb,opencv,4328,0.607726
0.004416,255999,1.287904,256Kb,opencv,4328,0.399815
0.004495,255999,1.468954,256Kb,opencv,4328,4.011114
0.004385,255999,1.393106,256Kb,opencv,4328,0.398458
0.004397,255999,1.329532,256Kb,opencv,4328,0.464615
0.004416,255999,1.368114,256Kb,opencv,4328,0.421625
0.004397,255999,1.451357,256Kb,opencv,4328,0.466787
0.004385,255999,1.674704,256Kb,opencv,4328,0.40808
0.004421,255999,1.808154,256Kb,opencv,4328,0.488601
0.004421,255999,2.109679,256Kb,opencv,4328,0.453067
0.004418,255999,1.645762,256Kb,opencv,4328,0.397951
0.004439,255999,2.162121,256Kb,opencv,4328,0.446668
0.004379,255999,1.505854,256Kb,opencv,4328,0.389596
0.004423,255999,3.639366,256Kb,opencv,4328,0.40391
0.004432,255999,1.607839,256Kb,opencv,4328,0.386111
0.004398,255999,1.485591,256Kb,opencv,4328,0.407879
0.004388,255999,1.459376,256Kb,opencv,4328,0.43721
0.004381,255999,1.299411,256Kb,opencv,4328,0.49216
0.004388,255999,1.547834,256Kb,opencv,4328,0.550584
0.004519,255999,1.361537,256Kb,opencv,4328,0.429057
0.004405,255999,1.381112,256Kb,opencv,4328,0.405443
0.004408,255999,1.689283,256Kb,opencv,4328,0.408189
0.004421,255999,1.594183,256Kb,opencv,4328,0.401985
0.004396,255999,2.926304,256Kb,opencv,4328,0.402712
0.0044,255999,1.504629,256Kb,opencv,4328,0.389633
0.004408,255999,1.271043,256Kb,opencv,4328,0.41477
0.004361,255999,2.413477,256Kb,opencv,4328,0.405259
0.004412,255999,2.168122,256Kb,opencv,4328,0.439014
0.004367,255999,1.389936,256Kb,opencv,4328,0.402655
0.00443,255999,3.505202,256Kb,opencv,4328,0.439234
0.004439,255999,1.449578,256Kb,opencv,4328,0.547349
0.004406,255999,1.578504,256Kb,opencv,4328,0.392287
0.004396,255999,1.547357,256Kb,opencv,4328,0.448749
0.004383,255999,1.580588,256Kb,opencv,4328,0.417045
0.00446,255999,1.457629,256Kb,opencv,4328,0.448109
0.004392,255999,1.668375,256Kb,opencv,4328,0.396716
0.004413,255999,1.56885,256Kb,opencv,4328,0.425659
0.004418,255999,4.361973,256Kb,opencv,4328,0.400001
0.004434,255999,1.462442,256Kb,opencv,4328,0.434214
0.004375,255999,1.217904,256Kb,opencv,4328,0.475256
0.004411,255999,1.572625,256Kb,opencv,4328,0.423375
0.004437,255999,1.460781,256Kb,opencv,4328,0.639587
0.004418,255999,2.019179,256Kb,opencv,4328,0.353629
0.004403,255999,1.433944,256Kb,opencv,4328,0.390708
0.004399,255999,1.908925,256Kb,opencv,4328,0.397051
0.004416,255999,1.442823,256Kb,opencv,4328,0.452312
0.004468,255999,1.598682,256Kb,opencv,4328,0.397444
0.004403,255999,1.551696,256Kb,opencv,4328,0.443486
0.004438,255999,1.463937,256Kb,opencv,4328,0.529133
0.004392,255999,1.704639,256Kb,opencv,4328,0.600362
0.004412,255999,1.549958,256Kb,opencv,4328,0.551378
0.004422,255999,1.284277,256Kb,opencv,4328,0.406879
0.004416,255999,1.374907,256Kb,opencv,4328,0.520489
0.004413,255999,1.473374,256Kb,opencv,4328,0.41927
0.004412,255999,1.467353,256Kb,opencv,4328,0.43514
0.004382,255999,1.375062,256Kb,opencv,4328,0.456265
0.004377,255999,1.351799,256Kb,opencv,4328,0.497702
